DATA_ID,STUDY_ID,AI_NAME,AI_50,AI_50_TYPE,AI_ERROR_LOWER,AI_ERROR_HIGHER,AI_ERROR_TYPE,AI_N_CONTAINER,AI_N_INDIVIDUALS_PER_CONTAINER,AI_N_STRUCTURE,FORM_NAME,FORM_50,FORM_50_TYPE,FORM_ERROR_LOWER,FORM_ERROR_HIGHER,FORM_ERROR_TYPE,FORM_N_CONTAINER,FORM_N_INDIVIDUALS_PER_CONTAINER,FORM_N_STRUCTURE,CI_METHOD,CONTROL_GROUP,TEST_GROUP,MULTIPLE_MEASUREMENT,MULTIPLE_TYPE,SPECIES_NAME_BINOMIAL,SPECIES_NAME_COMMON,STRAIN_CLONE_SOURCE,SPECIES_CLASS,SPECIES_PHYLUM,SPECIES_KINGDOM,ECOSYSTEM,LIFE_STAGE,EXPOSURE_DURATION_HOURS,PESTICIDE_CLASS,NANO_FORMULATION,BIO_FORMULATION,SEX,EXPOSURE_ROUTE,ACUTE_CHRONIC_TOXICITY,TEMPERATURE_°C,PH,FEEDING_STATE,AGE_TEST_ORGANISM_HOURS,REGULATORY_STANDARDISED_GUIDELINES_FOLLOWED,GUIDELINES,WATER_HARDNESS_mg_L_Ca_CO3,SE_SIMULATION_REQUIRED,FORMULATION_TYPE,FORMULATION_EXPRESSED_IN_AI_CONC,FORMULATION_VALUE_ADJUSTED,YEAR_PUBLISHED,NOTES,SOURCE,AI_N_INDIVIDUAL,FORM_N_INDIVIDUAL,AI_SE_INDIVIDUAL,FORM_SE_INDIVIDUAL,AI_BIGGEST_CI_ARM,FORM_BIGGEST_CI_ARM,REASON_EXCLUSION,LRR,LRR_VAR_INDIVIDUAL,TIME_SIMPLE
73,scopus3635,methomyl,1.2,LC50,0.3,0.2,CI_95,2,5,"10 individuals only, one vessel",L 24%,0.66,LC50,0.18,0.25,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_u,scopus3635_form_ua,scopus3635_24,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.1326167805374367,0.11051398378119726,0.3,0.25,NA,-0.5978370007556204,0.040251312629534915,1
74,scopus3635,methomyl,1.2,LC50,0.3,0.2,CI_95,2,5,"10 individuals only, one vessel",L 29%,1.2,LC50,0.28,0.4,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_u,scopus3635_form_ub,scopus3635_25,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.1326167805374367,0.1768223740499156,0.3,0.4,NA,0,0.03392594614219647,1
75,scopus3635,aminocarb,6,LC50,1.7,2.4,CI_95,2,5,"10 individuals only, one vessel",L 17%,0.1,LC50,0.03,0.05,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_v,scopus3635_form_v,scopus3635_26,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,1.0609342442994936,0.02210279675623945,2.4,0.05,NA,-4.0943445622221,0.08011951440941117,1
76,scopus3635,trichlorfon,3.3,LC50,1,1.5,CI_95,2,5,"10 individuals only, one vessel",WP 80%,1,LC50,0.3,0.4,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_w,scopus3635_form_w,scopus3635_27,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,wettable powder,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.6630839026871835,0.1768223740499156,1.5,0.4,NA,-1.1939224684724346,0.07164083167106391,1
77,scopus3635,fenitrothion,1,LC50,0.3,0.4,CI_95,2,5,"10 individuals only, one vessel",L 93%,2.5,LC50,0.7,1,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_x,scopus3635_form_xa,scopus3635_28,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.1768223740499156,0.442055935124789,0.4,1,NA,0.9162907318741551,0.06253230392929654,1
78,scopus3635,fenitrothion,1,LC50,0.3,0.4,CI_95,2,5,"10 individuals only, one vessel",L 87.7%,4.3,LC50,0.7,0.8,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_x,scopus3635_form_xb,scopus3635_29,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.1768223740499156,0.3536447480998312,0.4,0.8,NA,1.4586150226995167,0.03803005720307948,1
52,scopus3635,trichlorfon,0.12,EC50,0.04,0.1,CI_95,2,5,"10 individuals only, one vessel",WP 80%,0.08,EC50,0.03,0.06,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_c,scopus3635_form_c,scopus3635_3,1,Daphnia magna,water flea,Columbia National Fisheries Research Laboratory,Branchiopoda,Arthropoda,Animalia,Aquatic,neonate,48,insecticide,NO,NO,NA,environmental,acute,17,7.4,NA,1st instar,YES,NA,40,NO,wettable powder,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.0442055935124789,0.02652335610748734,0.1,0.06,NA,-0.4054651081081643,0.24562385006950246,1
79,scopus3635,fenitrothion,1,LC50,0.3,0.4,CI_95,2,5,"10 individuals only, one vessel",WP 40%,2.4,LC50,0.4,0.5,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_x,scopus3635_form_xc,scopus3635_30,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,wettable powder,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.1768223740499156,0.2210279675623945,0.4,0.5,NA,0.8754687373538999,0.039747638500197385,1
80,scopus3635,acephate,50,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",WP 75%,50,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_y,scopus3635_form_y,scopus3635_31,1,Lepomis macrochirus,bluegill,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,YES,wettable powder,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.  In the standard testing followed, range finding tests are outlined. I assume at least 3 orders of magnitude concentrations were tested.",Guy,10,10,54.434895608974365,26.949216790538138,NA,NA,NA,0,1.4757672582333439,1
81,scopus3635,methomyl,0.5,LC50,0.1,0.2,CI_95,2,5,"10 individuals only, one vessel",L 24%,0.3,LC50,0.1,0.1,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_z,scopus3635_form_za,scopus3635_32,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.0884111870249578,0.0442055935124789,0.2,0.1,NA,-0.5108256237659907,0.05297875749565401,1
82,scopus3635,methomyl,0.5,LC50,0.1,0.2,CI_95,2,5,"10 individuals only, one vessel",L 29%,0.32,LC50,0.05,0.05,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_z,scopus3635_form_zb,scopus3635_33,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.0884111870249578,0.02210279675623945,0.2,0.05,NA,-0.4462871026284195,0.03603698814089465,1
83,scopus3635,aminocarb,10,LC50,3.1,4.3,CI_95,2,5,"10 individuals only, one vessel",L 17%,0.13,LC50,0.02,0.03,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_a,scopus3635_form_a_a,scopus3635_34,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,1.9008405210365926,0.01326167805374367,4.3,0.03,NA,-4.3428059215206005,0.04653858028433283,1
84,scopus3635,trichlorfon,7.6,LC50,1.9,2.5,CI_95,2,5,"10 individuals only, one vessel",WP 80%,7.8,LC50,4.2,-2.7,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_b,scopus3635_form_a_b,scopus3635_35,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,wettable powder,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. For the formulation the upper CI was lower than the point estimate, indicating an inputting error in the study. Use the lower CI.",Guy,10,10,1.1051398378119726,1.8566349275241139,2.5,4.2,NA,0.025975486403260736,0.07780331779243499,1
85,scopus3635,fenitrothion,4.3,LC50,-4.3,0.8,CI_95,2,5,"10 individuals only, one vessel",L 93%,7.6,LC50,1.6,2.1,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_c,scopus3635_form_a_ca,scopus3635_36,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. For the AI the lower CI was higher than the point estimate, indicating an inputting error in the study. Use the upper CI.",Guy,10,10,0.3536447480998312,0.9283174637620569,0.8,2.1,NA,0.5695332245927687,0.021683803325786094,1
86,scopus3635,fenitrothion,4.3,LC50,-4.3,0.8,CI_95,2,5,"10 individuals only, one vessel",L 87.7%,4.8,LC50,1.3,1.9,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_c,scopus3635_form_a_cb,scopus3635_37,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used. For the AI the lower CI was higher than the point estimate, indicating an inputting error in the study. Use the upper CI.",Guy,10,10,0.3536447480998312,0.8399062767370991,0.8,1.9,NA,0.11000089521432849,0.03738207163176352,1
87,scopus3635,acephate,50,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",WP 75%,50,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_d,scopus3635_form_a_d,scopus3635_38,1,Ictalurus punctatus,channel catfish,U.S. Fish and Wildlife Service hatcheries,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,YES,wettable powder,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.  In the standard testing followed, range finding tests are outlined. I assume at least 3 orders of magnitude concentrations were tested.",Guy,10,10,9.94052413062422,16.702536633111993,NA,NA,NA,0,0.1511154999887882,1
88,scopus3635,methomyl,2.8,LC50,1,1.5,CI_95,2,5,"10 individuals only, one vessel",L 24%,1.8,LC50,0.6,0.9,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_e,scopus3635_form_a_ea,scopus3635_39,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.6630839026871835,0.3978503416123101,1.5,0.9,NA,-0.4418327522790392,0.10493502851655709,1
53,scopus3635,fenitrothion,11,EC50,6,10,CI_95,2,5,"10 individuals only, one vessel",L 87.7%,24,EC50,5,6,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_d,scopus3635_form_d,scopus3635_4,1,Daphnia magna,water flea,Columbia National Fisheries Research Laboratory,Branchiopoda,Arthropoda,Animalia,Aquatic,neonate,48,insecticide,NO,NO,NA,environmental,acute,17,7.4,NA,1st instar,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,4.42055935124789,2.652335610748734,10,6,NA,0.780158557549575,0.17371205943685328,1
89,scopus3635,methomyl,2.8,LC50,1,1.5,CI_95,2,5,"10 individuals only, one vessel",L 29%,1.5,LC50,0.61,1,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_e,scopus3635_form_a_eb,scopus3635_40,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.6630839026871835,0.442055935124789,1.5,1,NA,-0.6241543090729939,0.14293208819581715,1
90,scopus3635,aminocarb,8.5,LC50,2,2.6,CI_95,2,5,"10 individuals only, one vessel",L 17%,0.08,LC50,0.02,0.01,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_f,scopus3635_form_a_f,scopus3635_41,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,1.1493454313244513,0.00884111870249578,2.6,0.02,NA,-4.665794807804526,0.030497007331002343,1
91,scopus3635,trichlorfon,100,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",WP 80%,100,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_g,scopus3635_form_a_g,scopus3635_42,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,YES,wettable powder,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.  In the standard testing followed, range finding tests are outlined. I assume at least 3 orders of magnitude concentrations were tested.",Guy,10,10,36.40482564978218,4.4152377397262415,NA,NA,NA,0,0.13448056548893417,1
92,scopus3635,fenitrothion,3.2,LC50,0.8,1,CI_95,2,5,"10 individuals only, one vessel",L 93%,4.3,LC50,2,3.6,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_h,scopus3635_form_a_ha,scopus3635_43,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.442055935124789,1.5914013664492404,1,3.6,NA,0.29546421289383573,0.1560524257832175,1
93,scopus3635,fenitrothion,3.2,LC50,0.8,1,CI_95,2,5,"10 individuals only, one vessel",L 87.7%,3.6,LC50,1.1,1.6,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_h,scopus3635_form_a_hb,scopus3635_44,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,0.442055935124789,0.7072894961996624,1,1.6,NA,0.11778303565638346,0.05768353231566238,1
94,scopus3635,acephate,50,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",WP 75%,50,LC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_a_i,scopus3635_form_a_i,scopus3635_45,1,Pimephales promelas,fathead minnow,Columbia National Fisheries Research Laboratory,Actinopterygii ,Chordata,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,22,7.4,NA,NA,YES,NA,40,YES,wettable powder,YES,NA,1983,"sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.  In the standard testing followed, range finding tests are outlined. I assume at least 3 orders of magnitude concentrations were tested.",Guy,10,10,36.62319003463476,1315.211094041911,NA,NA,NA,0,692.4485919756935,1
54,scopus3635,acephate,50000,EC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",WP 95%,50000,EC50,NA,NA,imputed,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_e,scopus3635_form_e,scopus3635_5,1,Daphnia magna,water flea,Columbia National Fisheries Research Laboratory,Branchiopoda,Arthropoda,Animalia,Aquatic,neonate,48,insecticide,NO,NO,NA,environmental,acute,17,7.4,NA,1st instar,YES,NA,40,YES,wettable powder,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,18.105251301769947,0.01475980425947967,NA,NA,NA,0,1.3112013702082565e-7,1
55,scopus3635,methomyl,920,LC50,260,380,CI_95,2,5,"10 individuals only, one vessel",L 24%,720,LC50,165,220,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_f,scopus3635_form_f,scopus3635_6,1,Gammarus pseudolimnaeus,amphipod,Columbia National Fisheries Research Laboratory,Malacostraca,Arthropoda,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,17,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,167.98125534741982,97.25230572745357,380,220,NA,-0.24512245803298496,0.05158311490184181,1
56,scopus3635,aminocarb,145,LC50,49,75,CI_95,2,5,"10 individuals only, one vessel",L 17%,29,LC50,10,15,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_g,scopus3635_form_g,scopus3635_7,1,Gammarus pseudolimnaeus,amphipod,Columbia National Fisheries Research Laboratory,Malacostraca,Arthropoda,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,17,7.4,NA,NA,YES,NA,40,NO,liquid formulation,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,33.15419513435918,6.630839026871835,75,15,NA,-1.6094379124341003,0.10456129893052707,1
57,scopus3635,trichlorfon,43,LC50,21,40,CI_95,2,5,"10 individuals only, one vessel",WP 80%,17,LC50,10,25,CI_95,2,5,"10 individuals only, one vessel",litchfield-wilcoxon,scopus3635_ai_h,scopus3635_form_h,scopus3635_8,1,Gammarus pseudolimnaeus,amphipod,Columbia National Fisheries Research Laboratory,Malacostraca,Arthropoda,Animalia,Aquatic,adult,96,insecticide,NO,NO,NA,environmental,acute,17,7.4,NA,NA,YES,NA,40,NO,wettable powder,YES,NA,1983,sample size from committee on methods for toxicity tests with aquatic organisms 1975. In the document it says at least 10 individuals so to be conservative this is the value I used.,Guy,10,10,17.68223740499156,11.051398378119725,40,25,NA,-0.9279867716373464,0.5917045725244733,1
